Stream_KM,Longitude,Latitude,TopoWest,TopoSouth,TopoEast,Veg0_EMERG,Veg1_NE,Veg2_NE,Veg3_NE,Veg4_NE,Veg5_NE,Veg6_NE,Veg7_NE,Veg8_NE,Veg9_NE,Veg1_E,Veg2_E,Veg3_E,Veg4_E,Veg5_E,Veg6_E,Veg7_E,Veg8_E,Veg9_E,Veg1_SE,Veg2_SE,Veg3_SE,Veg4_SE,Veg5_SE,Veg6_SE,Veg7_SE,Veg8_SE,Veg9_SE,Veg1_S,Veg2_S,Veg3_S,Veg4_S,Veg5_S,Veg6_S,Veg7_S,Veg8_S,Veg9_S,Veg1_SW,Veg2_SW,Veg3_SW,Veg4_SW,Veg5_SW,Veg6_SW,Veg7_SW,Veg8_SW,Veg9_SW,Veg1_W,Veg2_W,Veg3_W,Veg4_W,Veg5_W,Veg6_W,Veg7_W,Veg8_W,Veg9_W,Veg1_NW,Veg2_NW,Veg3_NW,Veg4_NW,Veg5_NW,Veg6_NW,Veg7_NW,Veg8_NW,Veg9_NW,ELEV_V1_NE,ELEV_V2_NE,ELEV_V3_NE,ELEV_V4_NE,ELEV_V5_NE,ELEV_V6_NE,ELEV_V7_NE,ELEV_V8_NE,ELEV_V9_NE,ELEV_V1_E,ELEV_V2_E,ELEV_V3_E,ELEV_V4_E,ELEV_V5_E,ELEV_V6_E,ELEV_V7_E,ELEV_V8_E,ELEV_V9_E,ELEV_V1_SE,ELEV_V2_SE,ELEV_V3_SE,ELEV_V4_SE,ELEV_V5_SE,ELEV_V6_SE,ELEV_V7_SE,ELEV_V8_SE,ELEV_V9_SE,ELEV_V1_S,ELEV_V2_S,ELEV_V3_S,ELEV_V4_S,ELEV_V5_S,ELEV_V6_S,ELEV_V7_S,ELEV_V8_S,ELEV_V9_S,ELEV_V1_SW,ELEV_V2_SW,ELEV_V3_SW,ELEV_V4_SW,ELEV_V5_SW,ELEV_V6_SW,ELEV_V7_SW,ELEV_V8_SW,ELEV_V9_SW,ELEV_V1_W,ELEV_V2_W,ELEV_V3_W,ELEV_V4_W,ELEV_V5_W,ELEV_V6_W,ELEV_V7_W,ELEV_V8_W,ELEV_V9_W,ELEV_V1_NW,ELEV_V2_NW,ELEV_V3_NW,ELEV_V4_NW,ELEV_V5_NW,ELEV_V6_NW,ELEV_V7_NW,ELEV_V8_NW,ELEV_V9_NW,LAT_V1_NE,LAT_V2_NE,LAT_V3_NE,LAT_V4_NE,LAT_V5_NE,LAT_V6_NE,LAT_V7_NE,LAT_V8_NE,LAT_V9_NE,LAT_V1_E,LAT_V2_E,LAT_V3_E,LAT_V4_E,LAT_V5_E,LAT_V6_E,LAT_V7_E,LAT_V8_E,LAT_V9_E,LAT_V1_SE,LAT_V2_SE,LAT_V3_SE,LAT_V4_SE,LAT_V5_SE,LAT_V6_SE,LAT_V7_SE,LAT_V8_SE,LAT_V9_SE,LAT_V1_S,LAT_V2_S,LAT_V3_S,LAT_V4_S,LAT_V5_S,LAT_V6_S,LAT_V7_S,LAT_V8_S,LAT_V9_S,LAT_V1_SW,LAT_V2_SW,LAT_V3_SW,LAT_V4_SW,LAT_V5_SW,LAT_V6_SW,LAT_V7_SW,LAT_V8_SW,LAT_V9_SW,LAT_V1_W,LAT_V2_W,LAT_V3_W,LAT_V4_W,LAT_V5_W,LAT_V6_W,LAT_V7_W,LAT_V8_W,LAT_V9_W,LAT_V1_NW,LAT_V2_NW,LAT_V3_NW,LAT_V4_NW,LAT_V5_NW,LAT_V6_NW,LAT_V7_NW,LAT_V8_NW,LAT_V9_NW,LON_V1_NE,LON_V2_NE,LON_V3_NE,LON_V4_NE,LON_V5_NE,LON_V6_NE,LON_V7_NE,LON_V8_NE,LON_V9_NE,LON_V1_E,LON_V2_E,LON_V3_E,LON_V4_E,LON_V5_E,LON_V6_E,LON_V7_E,LON_V8_E,LON_V9_E,LON_V1_SE,LON_V2_SE,LON_V3_SE,LON_V4_SE,LON_V5_SE,LON_V6_SE,LON_V7_SE,LON_V8_SE,LON_V9_SE,LON_V1_S,LON_V2_S,LON_V3_S,LON_V4_S,LON_V5_S,LON_V6_S,LON_V7_S,LON_V8_S,LON_V9_S,LON_V1_SW,LON_V2_SW,LON_V3_SW,LON_V4_SW,LON_V5_SW,LON_V6_SW,LON_V7_SW,LON_V8_SW,LON_V9_SW,LON_V1_W,LON_V2_W,LON_V3_W,LON_V4_W,LON_V5_W,LON_V6_W,LON_V7_W,LON_V8_W,LON_V9_W,LON_V1_NW,LON_V2_NW,LON_V3_NW,LON_V4_NW,LON_V5_NW,LON_V6_NW,LON_V7_NW,LON_V8_NW,LON_V9_NW
70,16.1537098611,47.3239176792,0,0,0,0,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,0,0,0,0,265,265,265,265,265,0,265,265,100,100,100,165,165,165,265,100,100,100,165,165,165,165,165,0,265,100,100,100,165,165,165,165,0,0,0,0,0,0,265,265,100,346,348,348,349,349,349,349,349,349,346,346,348,348,348,348,348,348,349,0,0,0,0,346,346,347,348,348,0,348,348,349,349,349,349,349,349,347,349,350,349,350,349,349,349,349,0,349,350,350,349,349,349,349,350,0,0,0,0,0,0,347,347,348,47.3239495568,47.3239814344,47.3240133119,47.3240451895,47.324077067,47.3241089445,47.324140822,47.3241726995,47.324204577,47.3239177828,47.3239178864,47.32391799,47.3239180935,47.323918197,47.3239183005,47.3239184039,47.3239185073,47.3239186106,0,0,0,0,47.3237590239,47.3237272928,47.3236955617,47.3236638305,47.3236320993,0,47.323827723,47.3237827449,47.3237377668,47.3236927887,47.3236478106,47.3236028325,47.3235578545,47.3235128764,47.3238858016,47.3238539239,47.3238220462,47.3237901686,47.3237582909,47.3237264131,47.3236945354,47.3236626576,47.3236307799,0,47.3239174718,47.323917368,47.3239172642,47.3239171604,47.3239170565,47.3239169526,47.3239168486,47.3239167446,0,0,0,0,0,0,47.3241397958,47.3241715266,47.3242032575,16.1537565281,16.1538031951,16.1538498622,16.1538965294,16.1539431967,16.1539898639,16.1540365313,16.1540831987,16.1541298661,16.1537760106,16.1538421601,16.1539083097,16.1539744592,16.1540406088,16.1541067583,16.1541729078,16.1542390574,16.1543052069,0,0,0,0,16.1539442733,16.1539911556,16.1540380379,16.15408492,16.1541318022,0,16.153710166,16.1537103185,16.1537104709,16.1537106234,16.1537107759,16.1537109283,16.1537110808,16.1537112332,16.1536631941,16.1536165272,16.1535698604,16.1535231936,16.1534765269,16.1534298602,16.1533831936,16.153336527,16.1532898605,0,16.153577562,16.1535114124,16.1534452629,16.1533791134,16.1533129638,16.1532468143,16.1531806648,16.1531145152,0,0,0,0,0,0,16.1533816815,16.1533347985,16.1532879154
69.5,16.1577182747,47.3213818098,0,0,0,0,0,164,164,0,0,0,0,0,167,0,0,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,152,100,100,100,100,100,100,100,0,152,152,152,152,152,152,152,152,0,0,152,152,152,152,152,152,152,0,0,0,0,0,0,152,152,227,0,345,345,0,0,0,0,0,345,0,0,0,346,346,346,346,346,346,0,0,347,346,346,346,346,346,346,0,346,346,346,346,346,346,346,346,0,346,346,346,346,346,346,346,346,0,0,346,345,346,346,347,346,346,0,0,0,0,0,0,346,347,347,0,47.3214455617,47.3214774377,0,0,0,0,0,47.321668693,0,0,0,47.3213822149,47.321382316,47.3213824172,47.3213825183,47.3213826193,47.3213827204,0,0,47.3212866117,47.3212548789,47.3212231462,47.3211914134,47.3211596806,47.3211279478,47.321096215,0,47.3212918535,47.3212468754,47.3212018973,47.3211569192,47.321111941,47.3210669629,47.3210219848,47.3209770067,0,47.3213180577,47.3212861817,47.3212543056,47.3212224295,47.3211905534,47.3211586773,47.3211268012,47.321094925,0,0,47.3213815055,47.3213814041,47.3213813025,47.321381201,47.3213810994,47.3213809977,47.3213808961,0,0,0,0,0,0,47.321603938,47.3216356705,47.321667403,0,16.1578116092,16.1578582765,0,0,0,0,0,16.1581382815,0,0,0,16.1579828603,16.1580490067,16.1581151531,16.1581812995,16.1582474458,16.1583135922,0,0,16.1578589083,16.1579057861,16.1579526638,16.1579995414,16.158046419,16.1580932966,16.158140174,0,16.1577185728,16.1577187219,16.1577188709,16.15771902,16.157719169,16.1577193181,16.1577194671,16.1577196162,0,16.1576249405,16.1575782735,16.1575316065,16.1574849396,16.1574382727,16.1573916059,16.1573449392,16.1572982725,0,0,16.1575198356,16.1574536892,16.1573875428,16.1573213964,16.15725525,16.1571891036,16.1571229572,0,0,0,0,0,0,16.1573901277,16.1573432493,16.1572963709
69,16.1619213566,47.3215866282,0,0,0,0,0,167,167,167,167,167,167,187,119,0,167,167,167,167,167,167,167,167,0,0,0,0,0,0,285,285,285,0,167,167,165,165,165,165,165,165,0,167,167,165,165,165,165,165,165,0,167,167,167,167,165,165,165,165,0,0,0,0,0,167,167,167,167,0,343,344,345,346,345,345,345,344,0,344,344,344,344,344,345,345,345,0,0,0,0,0,0,344,344,344,0,345,345,344,344,344,344,344,344,0,345,344,344,344,344,344,344,344,0,344,344,345,344,345,345,345,345,0,0,0,0,0,343,344,344,344,0,47.3216503768,47.321682251,47.3217141253,47.3217459995,47.3217778736,47.3218097478,47.321841622,47.3218734961,0,47.321586826,47.3215869248,47.3215870236,47.3215871224,47.3215872211,47.3215873198,47.3215874184,47.321587517,0,0,0,0,0,0,47.3213644871,47.3213327525,47.321301018,0,47.321496672,47.3214516939,47.3214067157,47.3213617376,47.3213167595,47.3212717813,47.3212268032,47.3211818251,0,47.3215228796,47.3214910053,47.3214591309,47.3214272566,47.3213953822,47.3213635077,47.3213316333,47.3212997589,0,47.3215864303,47.3215863313,47.3215862322,47.3215861331,47.321586034,47.3215859348,47.3215858356,47.3215857364,0,0,0,0,0,47.3217770342,47.3218087685,47.3218405027,47.3218722369,0,16.1620146965,16.1620613665,16.1621080366,16.1621547067,16.1622013769,16.1622480471,16.1622947174,16.1623413878,0,16.1620536499,16.1621197966,16.1621859433,16.1622520899,16.1623182366,16.1623843832,16.1624505299,16.1625166766,0,0,0,0,0,0,16.1622494846,16.1622963598,16.162343235,0,16.1619216476,16.1619217931,16.1619219386,16.161922084,16.1619222295,16.161922375,16.1619225205,16.161922666,0,16.161828017,16.1617813472,16.1617346776,16.1616880079,16.1616413384,16.1615946688,16.1615479994,16.16150133,0,16.1617890633,16.1617229166,16.16165677,16.1615906233,16.1615244767,16.16145833,16.1613921834,16.1613260367,0,0,0,0,0,16.1616401019,16.1615932259,16.1615463498,16.1614994737
68.5,16.1650788516,47.3178437599,0,0,0,0,0,265,100,100,100,109,109,100,100,265,265,100,100,109,109,109,109,109,0,265,265,265,100,100,100,100,100,0,0,0,0,0,265,265,265,265,0,265,265,265,239,239,239,239,239,0,265,265,239,239,239,239,239,239,0,265,265,265,265,265,265,265,265,0,341,341,342,341,340,340,340,340,340,341,342,341,341,341,340,340,340,0,340,341,341,341,342,341,340,340,0,0,0,0,0,340,340,340,340,0,341,341,342,341,341,341,341,341,0,341,341,342,341,341,341,341,341,0,340,341,341,341,342,343,342,342,0,47.3179075059,47.3179393789,47.3179712519,47.3180031248,47.3180349977,47.3180668706,47.3180987435,47.3181306164,47.317843857,47.3178439541,47.3178440511,47.317844148,47.3178442449,47.3178443418,47.3178444387,47.3178445355,47.3178446323,0,47.3177802885,47.3177485527,47.317716817,47.3176850812,47.3176533453,47.3176216095,47.3175898737,47.3175581378,0,0,0,0,0,47.3175738909,47.3175289128,47.3174839346,47.3174389564,0,47.3177800138,47.3177481408,47.3177162677,47.3176843946,47.3176525214,47.3176206483,47.3175887751,47.3175569019,0,47.3178435657,47.3178434685,47.3178433712,47.317843274,47.3178431767,47.3178430793,47.3178429819,47.3178428845,0,47.3179072313,47.317938967,47.3179707026,47.3180024382,47.3180341738,47.3180659094,47.318097645,47.3181293805,0,16.1651721887,16.1652188573,16.165265526,16.1653121948,16.1653588636,16.1654055324,16.1654522013,16.1654988703,16.1651449936,16.1652111356,16.1652772776,16.1653434196,16.1654095616,16.1654757036,16.1655418456,16.1656079876,16.1656741296,0,16.1651725924,16.1652194626,16.1652663329,16.165313203,16.1653600731,16.1654069432,16.1654538132,16.1655006831,0,0,0,0,0,16.1650797083,16.1650798511,16.1650799939,16.1650801367,0,16.1649855148,16.1649388464,16.1648921781,16.1648455099,16.1647988417,16.1647521736,16.1647055055,16.1646588375,0,16.1649465676,16.1648804256,16.1648142836,16.1647481416,16.1646819996,16.1646158576,16.1645497156,16.1644835736,0,16.1649851107,16.1649382401,16.1648913695,16.1648444988,16.1647976281,16.1647507573,16.1647038865,16.1646570156
68,16.1668058181,47.3135164597,0,0,0,0,265,265,265,265,265,265,119,119,119,0,265,265,265,265,119,119,119,119,0,0,265,265,265,265,265,265,265,0,0,241,233,233,233,233,100,100,0,241,241,241,100,100,187,101,101,0,241,241,241,241,241,100,100,187,0,0,0,241,241,241,241,241,241,336,338,338,338,336,336,337,337,337,0,338,338,338,336,337,337,337,337,0,0,336,338,338,337,337,338,339,0,0,337,337,337,337,338,339,339,0,338,338,339,339,339,339,338,339,0,338,338,339,339,339,339,339,339,0,0,0,338,338,338,338,339,339,47.3135483321,47.3135802044,47.3136120767,47.3136439489,47.3136758212,47.3137076934,47.3137395657,47.3137714379,47.31380331,0,47.3135166519,47.3135167479,47.3135168438,47.3135169397,47.3135170356,47.3135171315,47.3135172273,47.313517323,0,0,47.3134212503,47.3133895138,47.3133577773,47.3133260407,47.3132943042,47.3132625676,47.313230831,0,0,47.3133815251,47.3133365469,47.3132915687,47.3132465905,47.3132016123,47.3131566341,47.3131116559,0,47.313452715,47.3134208426,47.3133889702,47.3133570978,47.3133252254,47.3132933529,47.3132614804,47.3132296079,0,47.3135162675,47.3135161713,47.3135160751,47.3135159788,47.3135158825,47.3135157861,47.3135156898,47.3135155933,0,0,0,47.3136434054,47.3136751417,47.313706878,47.3137386144,47.3137703507,47.3138020869,16.1668524839,16.1668991497,16.1669458155,16.1669924815,16.1670391475,16.1670858135,16.1671324796,16.1671791457,16.1672258119,0,16.1669380913,16.1670042279,16.1670703645,16.1671365011,16.1672026377,16.1672687744,16.167334911,16.1674010476,0,0,16.1669464145,16.1669932799,16.1670401452,16.1670870104,16.1671338756,16.1671807408,16.1672276058,0,0,16.166806242,16.1668063833,16.1668065246,16.1668066659,16.1668068072,16.1668069485,16.1668070898,0,16.1667124868,16.1666658212,16.1666191556,16.1665724902,16.1665258247,16.1664791594,16.1664324941,16.1663858288,0,16.1666735449,16.1666074083,16.1665412717,16.1664751351,16.1664089985,16.1663428619,16.1662767253,16.1662105887,0,0,0,16.1666183554,16.1665714896,16.1665246238,16.1664777578,16.1664308919,16.1663840258
67.5,16.1695330951,47.3094193081,0,0,0,0,100,100,100,119,119,119,119,119,119,100,100,100,119,119,119,119,119,119,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,187,187,119,100,100,187,119,119,119,119,119,119,100,100,187,165,165,165,165,165,165,0,0,100,100,100,100,100,187,187,336,336,335,335,335,335,335,335,335,335,336,335,335,335,335,335,335,335,0,0,336,336,336,336,335,335,335,0,335,336,336,336,336,336,336,336,335,336,337,337,337,337,337,337,337,336,336,337,337,337,337,337,337,337,0,0,335,336,336,337,337,337,337,47.3094511793,47.3094830505,47.3095149217,47.3095467929,47.3095786641,47.3096105352,47.3096424063,47.3096742775,47.3097061485,47.3094194026,47.309419497,47.3094195914,47.3094196858,47.3094197802,47.3094198745,47.3094199687,47.309420063,47.3094201571,0,0,47.3093240952,47.3092923576,47.3092606199,47.3092288822,47.3091971445,47.3091654067,47.309133669,0,47.3093293516,47.3092843733,47.3092393951,47.3091944169,47.3091494386,47.3091044604,47.3090594821,47.3090145039,47.3093874368,47.3093555655,47.3093236942,47.3092918229,47.3092599516,47.3092280802,47.3091962088,47.3091643374,47.309132466,47.3094192135,47.309419119,47.3094190243,47.3094189297,47.309418835,47.3094187403,47.3094186455,47.3094185507,47.3094184559,0,0,47.3095145207,47.3095462583,47.3095779958,47.3096097332,47.3096414707,47.3096732081,47.3097049456,16.1695797589,16.1696264228,16.1696730867,16.1697197506,16.1697664147,16.1698130787,16.1698597429,16.1699064071,16.1699530713,16.1695992266,16.1696653581,16.1697314896,16.1697976211,16.1698637526,16.1699298841,16.1699960156,16.1700621471,16.1701282786,0,0,16.1696736757,16.1697205358,16.1697673959,16.1698142559,16.1698611158,16.1699079757,16.1699548355,0,16.169533373,16.169533512,16.169533651,16.1695337899,16.1695339289,16.1695340678,16.1695342068,16.1695343458,16.1694864314,16.1694397677,16.169393104,16.1693464405,16.1692997769,16.1692531135,16.1692064501,16.1691597867,16.1691131234,16.1694669636,16.1694008321,16.1693347006,16.1692685691,16.1692024376,16.1691363061,16.1690701746,16.1690040431,16.1689379116,0,0,16.169392514,16.1693456535,16.1692987929,16.1692519323,16.1692050717,16.1691582109,16.1691113502
67,16.1726140717,47.3054624801,0,0,0,0,278,103,103,119,119,119,119,119,187,278,103,103,103,119,119,119,119,119,0,0,0,0,0,0,0,0,0,243,125,125,125,125,101,101,101,101,243,125,125,101,101,101,101,101,101,243,243,125,125,101,101,101,101,101,0,0,0,0,0,0,0,243,243,332,333,332,332,332,332,332,332,332,332,333,333,332,332,332,332,332,332,0,0,0,0,0,0,0,0,0,331,333,333,332,332,332,332,332,332,331,333,332,332,332,332,332,332,332,331,333,333,332,332,332,332,332,332,0,0,0,0,0,0,0,332,332,47.3054943501,47.3055262201,47.3055580901,47.30558996,47.3056218299,47.3056536998,47.3056855697,47.3057174396,47.3057493095,47.3054625728,47.3054626655,47.3054627581,47.3054628507,47.3054629433,47.3054630358,47.3054631283,47.3054632207,47.3054633131,0,0,0,0,0,0,0,0,0,47.3054175018,47.3053725235,47.3053275453,47.305282567,47.3052375887,47.3051926104,47.3051476321,47.3051026539,47.3050576756,47.3054306101,47.30539874,47.30536687,47.3053349999,47.3053031298,47.3052712597,47.3052393895,47.3052075194,47.3051756492,47.3054623873,47.3054622946,47.3054622017,47.3054621089,47.305462016,47.305461923,47.30546183,47.305461737,47.305461644,0,0,0,0,0,0,0,47.3057163905,47.3057481292,16.1726607338,16.1727073961,16.1727540584,16.1728007207,16.1728473831,16.1728940456,16.1729407081,16.1729873707,16.1730340333,16.1726801982,16.1727463248,16.1728124514,16.172878578,16.1729447045,16.1730108311,16.1730769577,16.1731430843,16.1732092109,0,0,0,0,0,0,0,0,0,16.172614208,16.1726143443,16.1726144806,16.172614617,16.1726147533,16.1726148896,16.172615026,16.1726151623,16.1726152986,16.1725674095,16.1725207475,16.1724740855,16.1724274235,16.1723807616,16.1723340998,16.172287438,16.1722407762,16.1721941146,16.1725479451,16.1724818185,16.1724156919,16.1723495653,16.1722834388,16.1722173122,16.1721511856,16.172085059,16.1720189325,0,0,0,0,0,0,0,16.1722392302,16.1721923748
66.5,16.1776804544,47.3025817513,0,0,0,0,125,125,125,119,119,119,119,119,119,125,125,125,125,125,125,119,119,119,0,0,125,125,125,125,125,125,125,125,125,125,125,101,101,101,101,101,125,125,125,101,101,101,101,101,101,125,125,125,125,125,125,101,101,101,0,0,0,125,125,125,125,125,125,327,329,328,329,329,329,329,329,329,326,328,329,329,328,328,328,328,328,0,0,327,326,328,328,328,329,329,327,329,329,329,329,329,329,329,329,328,329,329,329,329,329,329,329,329,327,328,329,329,329,329,329,329,329,0,0,0,326,326,326,328,330,330,47.3026136193,47.3026454872,47.3026773552,47.3027092231,47.3027410909,47.3027729588,47.3028048267,47.3028366945,47.3028685623,47.3025818411,47.3025819309,47.3025820206,47.3025821102,47.3025821999,47.3025822895,47.302582379,47.3025824685,47.302582558,0,0,47.3024865283,47.3024547873,47.3024230462,47.3023913052,47.3023595641,47.302327823,47.3022960818,47.302536773,47.3024917947,47.3024468164,47.3024018381,47.3023568598,47.3023118815,47.3022669031,47.3022219248,47.3021769465,47.3025498834,47.3025180154,47.3024861473,47.3024542793,47.3024224112,47.3023905432,47.3023586751,47.302326807,47.3022949388,47.3025816615,47.3025815717,47.3025814818,47.3025813918,47.3025813018,47.3025812118,47.3025811218,47.3025810317,47.3025809416,0,0,0,47.3027087151,47.3027404559,47.3027721968,47.3028039376,47.3028356785,47.3028674193,16.1777271171,16.1777737798,16.1778204426,16.1778671055,16.1779137684,16.1779604314,16.1780070944,16.1780537575,16.1781004207,16.1777465774,16.1778127004,16.1778788234,16.1779449464,16.1780110694,16.1780771924,16.1781433154,16.1782094384,16.1782755614,0,0,16.1778210022,16.1778678514,16.1779147005,16.1779615496,16.1780083986,16.1780552476,16.1781020965,16.1776805864,16.1776807184,16.1776808504,16.1776809824,16.1776811145,16.1776812465,16.1776813785,16.1776815105,16.1776816425,16.1776337917,16.1775871291,16.1775404666,16.1774938041,16.1774471417,16.1774004794,16.177353817,16.1773071548,16.1772604926,16.1776143314,16.1775482084,16.1774820854,16.1774159624,16.1773498394,16.1772837164,16.1772175934,16.1771514704,16.1770853474,0,0,0,16.1774930564,16.1774462068,16.1773993571,16.1773525074,16.1773056576,16.1772588077
66,16.1824254816,47.2995434775,0,0,0,0,125,125,125,119,119,119,119,119,119,125,125,125,125,119,119,119,119,119,0,0,125,125,125,125,125,125,125,278,278,278,278,278,278,278,101,101,278,278,278,101,101,101,101,101,101,278,278,278,278,101,101,101,101,101,0,278,278,278,278,278,278,278,278,324,326,326,326,326,326,326,326,326,324,326,326,326,326,325,325,325,325,0,0,324,325,325,326,326,326,326,324,325,326,326,326,326,326,326,326,325,326,326,326,326,326,326,326,326,324,326,326,326,326,326,326,326,326,0,324,324,324,324,324,324,327,327,47.2995753436,47.2996072096,47.2996390756,47.2996709416,47.2997028075,47.2997346735,47.2997665394,47.2997984053,47.2998302712,47.2995435646,47.2995436516,47.2995437385,47.2995438255,47.2995439123,47.2995439992,47.299544086,47.2995441728,47.2995442595,0,0,47.2994482486,47.2994165056,47.2993847626,47.2993530196,47.2993212765,47.2992895334,47.2992577903,47.2994984992,47.2994535208,47.2994085425,47.2993635641,47.2993185858,47.2992736074,47.2992286291,47.2991836507,47.2991386724,47.2995116114,47.2994797454,47.2994478793,47.2994160131,47.299384147,47.2993522808,47.2993204147,47.2992885485,47.2992566822,47.2995433904,47.2995433033,47.2995432162,47.299543129,47.2995430417,47.2995429545,47.2995428671,47.2995427798,47.2995426924,0,47.2996069633,47.2996387062,47.2996704491,47.2997021919,47.2997339347,47.2997656776,47.2997974203,47.2998291631,16.1824721445,16.1825188075,16.1825654705,16.1826121335,16.1826587966,16.1827054598,16.182752123,16.1827987863,16.1828454496,16.1824916009,16.1825577201,16.1826238393,16.1826899586,16.1827560778,16.182822197,16.1828883163,16.1829544355,16.1830205547,0,0,16.182566013,16.1826128566,16.1826597002,16.1827065438,16.1827533872,16.1828002307,16.182847074,16.1824256096,16.1824257376,16.1824258656,16.1824259936,16.1824261216,16.1824262495,16.1824263775,16.1824265055,16.1824266335,16.1823788188,16.182332156,16.1822854933,16.1822388307,16.1821921681,16.1821455055,16.182098843,16.1820521806,16.1820055182,16.1823593624,16.1822932432,16.182227124,16.1821610047,16.1820948855,16.1820287663,16.1819626471,16.1818965278,16.1818304086,0,16.1823317938,16.1822849498,16.1822381058,16.1821912617,16.1821444175,16.1820975733,16.182050729,16.1820038847
65.5,16.1858722382,47.2957074592,0,0,0,0,260,260,119,119,119,119,119,119,119,260,260,260,119,119,119,119,119,119,0,0,260,260,260,260,260,260,260,260,260,260,260,260,260,119,119,119,260,260,260,119,119,119,119,119,119,260,260,260,119,119,119,119,119,119,0,0,260,260,260,260,260,260,260,322,324,324,323,323,323,323,323,323,322,324,324,323,323,323,323,323,323,0,0,322,322,323,323,324,324,324,322,324,324,324,323,323,323,323,323,324,324,323,323,323,323,323,323,323,324,324,323,323,323,323,323,323,323,0,0,323,324,324,324,324,324,324,47.2957393239,47.2957711885,47.2958030531,47.2958349177,47.2958667823,47.2958986469,47.2959305114,47.295962376,47.2959942405,47.2957075442,47.2957076293,47.2957077142,47.2957077992,47.2957078841,47.2957079689,47.2957080537,47.2957081385,47.2957082233,0,0,47.295612226,47.2955804816,47.2955487371,47.2955169926,47.2954852481,47.2954535036,47.2954217591,47.2956624808,47.2956175024,47.295572524,47.2955275457,47.2954825673,47.2954375889,47.2953926105,47.2953476321,47.2953026537,47.2956755945,47.2956437298,47.2956118651,47.2955800004,47.2955481356,47.2955162708,47.295484406,47.2954525412,47.2954206764,47.2957073741,47.295707289,47.2957072038,47.2957071186,47.2957070334,47.2957069481,47.2957068628,47.2957067774,47.295706692,0,0,47.2958026922,47.2958344365,47.2958661808,47.295897925,47.2959296693,47.2959614135,47.2959931577,16.1859188998,16.1859655614,16.1860122231,16.1860588849,16.1861055467,16.1861522086,16.1861988705,16.1862455325,16.1862921945,16.1859383526,16.1860044671,16.1860705816,16.186136696,16.1862028105,16.1862689249,16.1863350394,16.1864011538,16.1864672683,0,0,16.1860127531,16.1860595913,16.1861064295,16.1861532676,16.1862001056,16.1862469436,16.1862937815,16.1858723632,16.1858724883,16.1858726133,16.1858727384,16.1858728634,16.1858729884,16.1858731135,16.1858732385,16.1858733636,16.1858255766,16.1857789152,16.1857322537,16.1856855924,16.1856389311,16.1855922698,16.1855456086,16.1854989475,16.1854522864,16.1858061237,16.1857400093,16.1856738948,16.1856077804,16.1855416659,16.1854755514,16.185409437,16.1853433225,16.1852772081,0,0,16.1857317227,16.1856848841,16.1856380455,16.1855912068,16.185544368,16.1854975292,16.1854506903
65,16.1903300899,47.292441675,0,0,0,0,125,125,125,187,119,119,119,119,119,0,125,125,125,125,187,187,119,119,0,0,0,0,260,188,188,129,129,260,260,260,260,187,187,187,119,119,260,260,260,119,119,119,119,119,119,260,260,260,260,260,119,119,119,119,0,0,0,0,0,0,125,125,125,320,322,321,321,321,320,320,320,320,0,321,322,321,321,321,321,321,320,0,0,0,0,320,319,319,318,317,320,322,322,320,320,320,320,320,320,321,321,320,320,320,320,320,320,320,320,321,321,321,320,320,320,320,321,0,0,0,0,0,0,319,320,320,47.2924735378,47.2925054007,47.2925372635,47.2925691263,47.2926009891,47.2926328519,47.2926647146,47.2926965773,47.2927284401,0,47.2924418399,47.2924419223,47.2924420046,47.2924420869,47.2924421692,47.2924422515,47.2924423337,47.2924424158,0,0,0,0,47.2922829436,47.2922511973,47.292219451,47.2921877046,47.2921559582,47.2923966965,47.2923517181,47.2923067397,47.2922617613,47.2922167829,47.2921718044,47.292126826,47.2920818476,47.2920368692,47.2924098121,47.2923779492,47.2923460862,47.2923142233,47.2922823603,47.2922504974,47.2922186344,47.2921867713,47.2921549083,47.2924415924,47.2924415099,47.2924414273,47.2924413447,47.292441262,47.2924411793,47.2924410966,47.2924410138,47.292440931,0,0,0,0,0,0,47.292663898,47.292695644,47.2927273901,16.1903767514,16.1904234128,16.1904700743,16.1905167359,16.1905633975,16.1906100592,16.190656721,16.1907033827,16.1907500446,0,16.1904623107,16.1905284211,16.1905945315,16.190660642,16.1907267524,16.1907928628,16.1908589732,16.1909250836,0,0,0,0,16.1905642535,16.190611086,16.1906579185,16.1907047509,16.1907515833,16.1903302112,16.1903303324,16.1903304537,16.1903305749,16.1903306962,16.1903308174,16.1903309387,16.1903310599,16.1903311812,16.1902834286,16.1902367673,16.1901901061,16.1901434449,16.1900967838,16.1900501227,16.1900034617,16.1899568007,16.1899101398,16.1902639796,16.1901978692,16.1901317588,16.1900656484,16.189999538,16.1899334276,16.1898673172,16.1898012068,16.1897350964,0,0,0,0,0,0,16.1900022586,16.1899554254,16.189908592
