Stream_KM,Longitude,Latitude,TopoWest,TopoSouth,TopoEast,Veg0_EMERG,Veg1_NE,Veg2_NE,Veg3_NE,Veg4_NE,Veg5_NE,Veg6_NE,Veg7_NE,Veg8_NE,Veg9_NE,Veg1_E,Veg2_E,Veg3_E,Veg4_E,Veg5_E,Veg6_E,Veg7_E,Veg8_E,Veg9_E,Veg1_SE,Veg2_SE,Veg3_SE,Veg4_SE,Veg5_SE,Veg6_SE,Veg7_SE,Veg8_SE,Veg9_SE,Veg1_S,Veg2_S,Veg3_S,Veg4_S,Veg5_S,Veg6_S,Veg7_S,Veg8_S,Veg9_S,Veg1_SW,Veg2_SW,Veg3_SW,Veg4_SW,Veg5_SW,Veg6_SW,Veg7_SW,Veg8_SW,Veg9_SW,Veg1_W,Veg2_W,Veg3_W,Veg4_W,Veg5_W,Veg6_W,Veg7_W,Veg8_W,Veg9_W,Veg1_NW,Veg2_NW,Veg3_NW,Veg4_NW,Veg5_NW,Veg6_NW,Veg7_NW,Veg8_NW,Veg9_NW,ELEV_V1_NE,ELEV_V2_NE,ELEV_V3_NE,ELEV_V4_NE,ELEV_V5_NE,ELEV_V6_NE,ELEV_V7_NE,ELEV_V8_NE,ELEV_V9_NE,ELEV_V1_E,ELEV_V2_E,ELEV_V3_E,ELEV_V4_E,ELEV_V5_E,ELEV_V6_E,ELEV_V7_E,ELEV_V8_E,ELEV_V9_E,ELEV_V1_SE,ELEV_V2_SE,ELEV_V3_SE,ELEV_V4_SE,ELEV_V5_SE,ELEV_V6_SE,ELEV_V7_SE,ELEV_V8_SE,ELEV_V9_SE,ELEV_V1_S,ELEV_V2_S,ELEV_V3_S,ELEV_V4_S,ELEV_V5_S,ELEV_V6_S,ELEV_V7_S,ELEV_V8_S,ELEV_V9_S,ELEV_V1_SW,ELEV_V2_SW,ELEV_V3_SW,ELEV_V4_SW,ELEV_V5_SW,ELEV_V6_SW,ELEV_V7_SW,ELEV_V8_SW,ELEV_V9_SW,ELEV_V1_W,ELEV_V2_W,ELEV_V3_W,ELEV_V4_W,ELEV_V5_W,ELEV_V6_W,ELEV_V7_W,ELEV_V8_W,ELEV_V9_W,ELEV_V1_NW,ELEV_V2_NW,ELEV_V3_NW,ELEV_V4_NW,ELEV_V5_NW,ELEV_V6_NW,ELEV_V7_NW,ELEV_V8_NW,ELEV_V9_NW,LAT_V1_NE,LAT_V2_NE,LAT_V3_NE,LAT_V4_NE,LAT_V5_NE,LAT_V6_NE,LAT_V7_NE,LAT_V8_NE,LAT_V9_NE,LAT_V1_E,LAT_V2_E,LAT_V3_E,LAT_V4_E,LAT_V5_E,LAT_V6_E,LAT_V7_E,LAT_V8_E,LAT_V9_E,LAT_V1_SE,LAT_V2_SE,LAT_V3_SE,LAT_V4_SE,LAT_V5_SE,LAT_V6_SE,LAT_V7_SE,LAT_V8_SE,LAT_V9_SE,LAT_V1_S,LAT_V2_S,LAT_V3_S,LAT_V4_S,LAT_V5_S,LAT_V6_S,LAT_V7_S,LAT_V8_S,LAT_V9_S,LAT_V1_SW,LAT_V2_SW,LAT_V3_SW,LAT_V4_SW,LAT_V5_SW,LAT_V6_SW,LAT_V7_SW,LAT_V8_SW,LAT_V9_SW,LAT_V1_W,LAT_V2_W,LAT_V3_W,LAT_V4_W,LAT_V5_W,LAT_V6_W,LAT_V7_W,LAT_V8_W,LAT_V9_W,LAT_V1_NW,LAT_V2_NW,LAT_V3_NW,LAT_V4_NW,LAT_V5_NW,LAT_V6_NW,LAT_V7_NW,LAT_V8_NW,LAT_V9_NW,LON_V1_NE,LON_V2_NE,LON_V3_NE,LON_V4_NE,LON_V5_NE,LON_V6_NE,LON_V7_NE,LON_V8_NE,LON_V9_NE,LON_V1_E,LON_V2_E,LON_V3_E,LON_V4_E,LON_V5_E,LON_V6_E,LON_V7_E,LON_V8_E,LON_V9_E,LON_V1_SE,LON_V2_SE,LON_V3_SE,LON_V4_SE,LON_V5_SE,LON_V6_SE,LON_V7_SE,LON_V8_SE,LON_V9_SE,LON_V1_S,LON_V2_S,LON_V3_S,LON_V4_S,LON_V5_S,LON_V6_S,LON_V7_S,LON_V8_S,LON_V9_S,LON_V1_SW,LON_V2_SW,LON_V3_SW,LON_V4_SW,LON_V5_SW,LON_V6_SW,LON_V7_SW,LON_V8_SW,LON_V9_SW,LON_V1_W,LON_V2_W,LON_V3_W,LON_V4_W,LON_V5_W,LON_V6_W,LON_V7_W,LON_V8_W,LON_V9_W,LON_V1_NW,LON_V2_NW,LON_V3_NW,LON_V4_NW,LON_V5_NW,LON_V6_NW,LON_V7_NW,LON_V8_NW,LON_V9_NW
67.5,16.1695331,47.30941931,0,0,0,0,100,100,100,119,119,119,119,119,119,100,100,100,119,119,119,119,119,119,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,187,187,119,100,100,187,119,119,119,119,119,119,100,100,187,165,165,165,165,165,165,0,0,100,100,100,100,100,187,187,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,47.30945118,47.30948305,47.30951492,47.30954679,47.30957866,47.30961054,47.30964241,47.30967428,47.30970615,47.3094194,47.3094195,47.30941959,47.30941969,47.30941978,47.30941987,47.30941997,47.30942006,47.30942016,0,0,47.3093241,47.30929236,47.30926062,47.30922888,47.30919714,47.30916541,47.30913367,0,47.30932935,47.30928437,47.3092394,47.30919442,47.30914944,47.30910446,47.30905948,47.3090145,47.30938744,47.30935557,47.30932369,47.30929182,47.30925995,47.30922808,47.30919621,47.30916434,47.30913247,47.30941921,47.30941912,47.30941902,47.30941893,47.30941884,47.30941874,47.30941865,47.30941855,47.30941846,0,0,47.30951452,47.30954626,47.309578,47.30960973,47.30964147,47.30967321,47.30970495,16.16957976,16.16962642,16.16967309,16.16971975,16.16976641,16.16981308,16.16985974,16.16990641,16.16995307,16.16959923,16.16966536,16.16973149,16.16979762,16.16986375,16.16992988,16.16999602,16.17006215,16.17012828,0,0,16.16967368,16.16972054,16.1697674,16.16981426,16.16986112,16.16990798,16.16995484,0,16.16953337,16.16953351,16.16953365,16.16953379,16.16953393,16.16953407,16.16953421,16.16953435,16.16948643,16.16943977,16.1693931,16.16934644,16.16929978,16.16925311,16.16920645,16.16915979,16.16911312,16.16946696,16.16940083,16.1693347,16.16926857,16.16920244,16.16913631,16.16907017,16.16900404,16.16893791,0,0,16.16939251,16.16934565,16.16929879,16.16925193,16.16920507,16.16915821,16.16911135
67,16.17261407,47.30546248,0,0,0,0,278,103,103,119,119,119,119,119,187,278,103,103,103,119,119,119,119,119,0,0,0,0,0,0,0,0,0,243,125,125,125,125,101,101,101,101,243,125,125,101,101,101,101,101,101,243,243,125,125,101,101,101,101,101,0,0,0,0,0,0,0,243,243,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,47.30549435,47.30552622,47.30555809,47.30558996,47.30562183,47.3056537,47.30568557,47.30571744,47.30574931,47.30546257,47.30546267,47.30546276,47.30546285,47.30546294,47.30546304,47.30546313,47.30546322,47.30546331,0,0,0,0,0,0,0,0,0,47.3054175,47.30537252,47.30532755,47.30528257,47.30523759,47.30519261,47.30514763,47.30510265,47.30505768,47.30543061,47.30539874,47.30536687,47.305335,47.30530313,47.30527126,47.30523939,47.30520752,47.30517565,47.30546239,47.30546229,47.3054622,47.30546211,47.30546202,47.30546192,47.30546183,47.30546174,47.30546164,0,0,0,0,0,0,0,47.30571639,47.30574813,16.17266073,16.1727074,16.17275406,16.17280072,16.17284738,16.17289405,16.17294071,16.17298737,16.17303403,16.1726802,16.17274632,16.17281245,16.17287858,16.1729447,16.17301083,16.17307696,16.17314308,16.17320921,0,0,0,0,0,0,0,0,0,16.17261421,16.17261434,16.17261448,16.17261462,16.17261475,16.17261489,16.17261503,16.17261516,16.1726153,16.17256741,16.17252075,16.17247409,16.17242742,16.17238076,16.1723341,16.17228744,16.17224078,16.17219411,16.17254795,16.17248182,16.17241569,16.17234957,16.17228344,16.17221731,16.17215119,16.17208506,16.17201893,0,0,0,0,0,0,0,16.17223923,16.17219237
66.5,16.17768045,47.30258175,0,0,0,0,125,125,125,119,119,119,119,119,119,125,125,125,125,125,125,119,119,119,0,0,125,125,125,125,125,125,125,125,125,125,125,101,101,101,101,101,125,125,125,101,101,101,101,101,101,125,125,125,125,125,125,101,101,101,0,0,0,125,125,125,125,125,125,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,47.30261362,47.30264549,47.30267736,47.30270922,47.30274109,47.30277296,47.30280483,47.30283669,47.30286856,47.30258184,47.30258193,47.30258202,47.30258211,47.3025822,47.30258229,47.30258238,47.30258247,47.30258256,0,0,47.30248653,47.30245479,47.30242305,47.30239131,47.30235956,47.30232782,47.30229608,47.30253677,47.30249179,47.30244682,47.30240184,47.30235686,47.30231188,47.3022669,47.30222192,47.30217695,47.30254988,47.30251802,47.30248615,47.30245428,47.30242241,47.30239054,47.30235868,47.30232681,47.30229494,47.30258166,47.30258157,47.30258148,47.30258139,47.3025813,47.30258121,47.30258112,47.30258103,47.30258094,0,0,0,47.30270872,47.30274046,47.3027722,47.30280394,47.30283568,47.30286742,16.17772712,16.17777378,16.17782044,16.17786711,16.17791377,16.17796043,16.17800709,16.17805376,16.17810042,16.17774658,16.1778127,16.17787882,16.17794495,16.17801107,16.17807719,16.17814332,16.17820944,16.17827556,0,0,16.177821,16.17786785,16.1779147,16.17796155,16.1780084,16.17805525,16.1781021,16.17768059,16.17768072,16.17768085,16.17768098,16.17768111,16.17768125,16.17768138,16.17768151,16.17768164,16.17763379,16.17758713,16.17754047,16.1774938,16.17744714,16.17740048,16.17735382,16.17730715,16.17726049,16.17761433,16.17754821,16.17748209,16.17741596,16.17734984,16.17728372,16.17721759,16.17715147,16.17708535,0,0,0,16.17749306,16.17744621,16.17739936,16.17735251,16.17730566,16.17725881
66,16.18242548,47.29954348,0,0,0,0,125,125,125,119,119,119,119,119,119,125,125,125,125,119,119,119,119,119,0,0,125,125,125,125,125,125,125,278,278,278,278,278,278,278,101,101,278,278,278,101,101,101,101,101,101,278,278,278,278,101,101,101,101,101,0,278,278,278,278,278,278,278,278,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,47.29957534,47.29960721,47.29963908,47.29967094,47.29970281,47.29973467,47.29976654,47.29979841,47.29983027,47.29954356,47.29954365,47.29954374,47.29954383,47.29954391,47.299544,47.29954409,47.29954417,47.29954426,0,0,47.29944825,47.29941651,47.29938476,47.29935302,47.29932128,47.29928953,47.29925779,47.2994985,47.29945352,47.29940854,47.29936356,47.29931859,47.29927361,47.29922863,47.29918365,47.29913867,47.29951161,47.29947975,47.29944788,47.29941601,47.29938415,47.29935228,47.29932041,47.29928855,47.29925668,47.29954339,47.2995433,47.29954322,47.29954313,47.29954304,47.29954295,47.29954287,47.29954278,47.29954269,0,47.29960696,47.29963871,47.29967045,47.29970219,47.29973393,47.29976568,47.29979742,47.29982916,16.18247214,16.18251881,16.18256547,16.18261213,16.1826588,16.18270546,16.18275212,16.18279879,16.18284545,16.1824916,16.18255772,16.18262384,16.18268996,16.18275608,16.1828222,16.18288832,16.18295444,16.18302055,0,0,16.18256601,16.18261286,16.1826597,16.18270654,16.18275339,16.18280023,16.18284707,16.18242561,16.18242574,16.18242587,16.18242599,16.18242612,16.18242625,16.18242638,16.18242651,16.18242663,16.18237882,16.18233216,16.18228549,16.18223883,16.18219217,16.18214551,16.18209884,16.18205218,16.18200552,16.18235936,16.18229324,16.18222712,16.182161,16.18209489,16.18202877,16.18196265,16.18189653,16.18183041,0,16.18233179,16.18228495,16.18223811,16.18219126,16.18214442,16.18209757,16.18205073,16.18200388
65.5,16.18587224,47.29570746,0,0,0,0,260,260,119,119,119,119,119,119,119,260,260,260,119,119,119,119,119,119,0,0,260,260,260,260,260,260,260,260,260,260,260,260,260,119,119,119,260,260,260,119,119,119,119,119,119,260,260,260,119,119,119,119,119,119,0,0,260,260,260,260,260,260,260,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,47.29573932,47.29577119,47.29580305,47.29583492,47.29586678,47.29589865,47.29593051,47.29596238,47.29599424,47.29570754,47.29570763,47.29570771,47.2957078,47.29570788,47.29570797,47.29570805,47.29570814,47.29570822,0,0,47.29561223,47.29558048,47.29554874,47.29551699,47.29548525,47.2954535,47.29542176,47.29566248,47.2956175,47.29557252,47.29552755,47.29548257,47.29543759,47.29539261,47.29534763,47.29530265,47.29567559,47.29564373,47.29561187,47.29558,47.29554814,47.29551627,47.29548441,47.29545254,47.29542068,47.29570737,47.29570729,47.2957072,47.29570712,47.29570703,47.29570695,47.29570686,47.29570678,47.29570669,0,0,47.29580269,47.29583444,47.29586618,47.29589793,47.29592967,47.29596141,47.29599316,16.1859189,16.18596556,16.18601222,16.18605888,16.18610555,16.18615221,16.18619887,16.18624553,16.18629219,16.18593835,16.18600447,16.18607058,16.1861367,16.18620281,16.18626892,16.18633504,16.18640115,16.18646727,0,0,16.18601275,16.18605959,16.18610643,16.18615327,16.18620011,16.18624694,16.18629378,16.18587236,16.18587249,16.18587261,16.18587274,16.18587286,16.18587299,16.18587311,16.18587324,16.18587336,16.18582558,16.18577892,16.18573225,16.18568559,16.18563893,16.18559227,16.18554561,16.18549895,16.18545229,16.18580612,16.18574001,16.18567389,16.18560778,16.18554167,16.18547555,16.18540944,16.18534332,16.18527721,0,0,16.18573172,16.18568488,16.18563805,16.18559121,16.18554437,16.18549753,16.18545069
65,16.19033009,47.29244168,0,0,0,0,125,125,125,187,119,119,119,119,119,0,125,125,125,125,187,187,119,119,0,0,0,0,260,188,188,129,129,260,260,260,260,187,187,187,119,119,260,260,260,119,119,119,119,119,119,260,260,260,260,260,119,119,119,119,0,0,0,0,0,0,125,125,125,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,47.29247354,47.2925054,47.29253726,47.29256913,47.29260099,47.29263285,47.29266471,47.29269658,47.29272844,0,47.29244184,47.29244192,47.292442,47.29244209,47.29244217,47.29244225,47.29244233,47.29244242,0,0,0,0,47.29228294,47.2922512,47.29221945,47.2921877,47.29215596,47.2923967,47.29235172,47.29230674,47.29226176,47.29221678,47.2921718,47.29212683,47.29208185,47.29203687,47.29240981,47.29237795,47.29234609,47.29231422,47.29228236,47.2922505,47.29221863,47.29218677,47.29215491,47.29244159,47.29244151,47.29244143,47.29244134,47.29244126,47.29244118,47.2924411,47.29244101,47.29244093,0,0,0,0,0,0,47.2926639,47.29269564,47.29272739,16.19037675,16.19042341,16.19047007,16.19051674,16.1905634,16.19061006,16.19065672,16.19070338,16.19075004,0,16.19046231,16.19052842,16.19059453,16.19066064,16.19072675,16.19079286,16.19085897,16.19092508,0,0,0,0,16.19056425,16.19061109,16.19065792,16.19070475,16.19075158,16.19033021,16.19033033,16.19033045,16.19033057,16.1903307,16.19033082,16.19033094,16.19033106,16.19033118,16.19028343,16.19023677,16.19019011,16.19014344,16.19009678,16.19005012,16.19000346,16.1899568,16.18991014,16.19026398,16.19019787,16.19013176,16.19006565,16.18999954,16.18993343,16.18986732,16.18980121,16.1897351,0,0,0,0,0,0,16.19000226,16.18995543,16.18990859
64.5,16.19480624,47.28918666,0,0,0,0,280,187,101,101,101,101,101,101,101,280,187,187,101,101,101,134,134,134,0,0,0,0,0,0,0,0,0,0,247,247,247,196,196,196,196,196,247,247,247,196,196,196,196,196,196,247,247,247,196,196,196,196,196,196,0,0,0,247,247,247,247,247,247,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,47.28921852,47.28925038,47.28928224,47.2893141,47.28934596,47.28937782,47.28940969,47.28944155,47.28947341,47.28918674,47.28918682,47.2891869,47.28918698,47.28918706,47.28918714,47.28918722,47.2891873,47.28918738,0,0,0,0,0,0,0,0,0,0,47.2890967,47.28905172,47.28900674,47.28896177,47.28891679,47.28887181,47.28882683,47.28878185,47.2891548,47.28912294,47.28909107,47.28905921,47.28902735,47.28899549,47.28896363,47.28893177,47.28889991,47.28918658,47.2891865,47.28918642,47.28918634,47.28918626,47.28918618,47.2891861,47.28918602,47.28918594,0,0,0,47.28931365,47.2893454,47.28937715,47.28940889,47.28944064,47.28947239,16.1948529,16.19489956,16.19494622,16.19499288,16.19503955,16.19508621,16.19513287,16.19517953,16.19522619,16.19487235,16.19493845,16.19500456,16.19507066,16.19513677,16.19520288,16.19526898,16.19533509,16.1954012,0,0,0,0,0,0,0,0,0,0,16.19480647,16.19480659,16.19480671,16.19480683,16.19480694,16.19480706,16.19480718,16.1948073,16.19475958,16.19471292,16.19466626,16.19461959,16.19457293,16.19452627,16.19447961,16.19443295,16.19438629,16.19474013,16.19467403,16.19460792,16.19454181,16.19447571,16.1944096,16.19434349,16.19427739,16.19421128,0,0,0,16.19461893,16.1945721,16.19452527,16.19447845,16.19443162,16.19438479
64,16.19997434,47.28681871,0,0,0,0,133,133,191,191,134,134,191,191,191,0,0,0,0,0,0,0,191,191,0,133,133,187,187,187,187,187,187,133,197,197,197,197,197,197,134,134,133,197,197,134,134,134,134,134,134,0,0,0,197,197,197,197,197,197,0,197,197,197,197,197,197,197,197,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,47.28685057,47.28688243,47.28691429,47.28694614,47.286978,47.28700986,47.28704172,47.28707358,47.28710544,0,0,0,0,0,0,0,47.28681932,47.2868194,0,47.28675521,47.28672346,47.28669171,47.28665996,47.28662821,47.28659646,47.28656471,47.28653296,47.28677373,47.28672875,47.28668377,47.28663879,47.28659382,47.28654884,47.28650386,47.28645888,47.2864139,47.28678685,47.28675499,47.28672313,47.28669127,47.28665941,47.28662755,47.2865957,47.28656384,47.28653198,0,0,0,47.2868184,47.28681832,47.28681825,47.28681817,47.28681809,47.28681802,0,47.28688221,47.28691396,47.28694571,47.28697746,47.28700921,47.28704096,47.28707271,47.28710446,16.200021,16.20006767,16.20011433,16.20016099,16.20020765,16.20025432,16.20030098,16.20034764,16.2003943,0,0,0,0,0,0,0,16.20050317,16.20056927,0,16.20006799,16.20011481,16.20016163,16.20020845,16.20025527,16.2003021,16.20034892,16.20039574,16.19997446,16.19997457,16.19997468,16.19997479,16.19997491,16.19997502,16.19997513,16.19997525,16.19997536,16.19992768,16.19988102,16.19983436,16.19978769,16.19974103,16.19969437,16.19964771,16.19960105,16.19955438,0,0,0,16.19970993,16.19964383,16.19957772,16.19951162,16.19944551,16.19937941,0,16.1998807,16.19983388,16.19978705,16.19974023,16.19969341,16.19964659,16.19959976,16.19955294
63.5,16.20644243,47.28618794,0,0,0,0,250,250,187,187,101,101,101,101,101,0,250,250,250,250,187,187,197,197,0,0,250,250,250,250,250,250,250,250,250,250,187,187,119,119,119,119,250,250,250,187,187,187,119,119,119,0,250,250,250,250,250,187,187,187,0,250,250,250,250,250,250,187,187,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,47.2862198,47.28625165,47.28628351,47.28631536,47.28634722,47.28637908,47.28641093,47.28644279,47.28647465,0,47.28618809,47.28618816,47.28618823,47.2861883,47.28618838,47.28618845,47.28618852,47.2861886,0,0,47.28609268,47.28606093,47.28602917,47.28599742,47.28596567,47.28593392,47.28590216,47.28614296,47.28609798,47.286053,47.28600802,47.28596305,47.28591807,47.28587309,47.28582811,47.28578313,47.28615608,47.28612423,47.28609237,47.28606051,47.28602866,47.2859968,47.28596494,47.28593309,47.28590123,0,47.28618779,47.28618772,47.28618765,47.28618757,47.2861875,47.28618743,47.28618735,47.28618728,0,47.28625144,47.2862832,47.28631495,47.2863467,47.28637846,47.28641021,47.28644196,47.28647371,16.20648909,16.20653576,16.20658242,16.20662909,16.20667575,16.20672242,16.20676909,16.20681575,16.20686242,0,16.20657463,16.20664073,16.20670684,16.20677294,16.20683904,16.20690514,16.20697125,16.20703735,0,0,16.20658288,16.2066297,16.20667651,16.20672333,16.20677015,16.20681697,16.20686378,16.20644253,16.20644264,16.20644275,16.20644286,16.20644296,16.20644307,16.20644318,16.20644329,16.20644339,16.20639576,16.20634909,16.20630243,16.20625576,16.2062091,16.20616243,16.20611577,16.2060691,16.20602244,0,16.20631022,16.20624412,16.20617802,16.20611191,16.20604581,16.20597971,16.2059136,16.2058475,0,16.20634879,16.20630197,16.20625515,16.20620834,16.20616152,16.2061147,16.20606788,16.20602106
63,16.21109346,47.28302933,0,0,0,0,113,113,187,187,187,187,134,134,134,0,113,113,113,113,187,187,187,187,0,0,0,0,0,113,113,113,113,113,113,113,113,187,187,187,0,0,113,113,113,187,187,0,0,0,0,0,113,113,113,113,187,187,187,187,0,0,0,0,0,0,113,113,113,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,47.28306118,47.28309304,47.28312489,47.28315675,47.2831886,47.28322045,47.28325231,47.28328416,47.28331602,0,47.28302947,47.28302954,47.28302961,47.28302968,47.28302975,47.28302982,47.28302989,47.28302996,0,0,0,0,0,47.2828388,47.28280704,47.28277529,47.28274353,47.28298435,47.28293937,47.28289439,47.28284941,47.28280444,47.28275946,47.28271448,0,0,47.28299747,47.28296562,47.28293376,47.28290191,47.28287006,0,0,0,0,0,47.28302919,47.28302912,47.28302905,47.28302898,47.2830289,47.28302883,47.28302876,47.28302869,0,0,0,0,0,0,47.28325161,47.28328337,47.28331512,16.21114012,16.21118679,16.21123345,16.21128012,16.21132678,16.21137345,16.21142012,16.21146678,16.21151345,0,16.21122565,16.21129175,16.21135785,16.21142395,16.21149005,16.21155615,16.21162225,16.21168834,0,0,0,0,0,16.21137433,16.21142114,16.21146795,16.21151476,16.21109356,16.21109366,16.21109377,16.21109387,16.21109397,16.21109408,16.21109418,0,0,16.21104679,16.21100012,16.21095346,16.21090679,16.21086013,0,0,0,0,0,16.21096126,16.21089516,16.21082906,16.21076296,16.21069686,16.21063076,16.21056467,16.21049857,0,0,0,0,0,0,16.21076577,16.21071896,16.21067214
62.5,16.21693755,47.28095406,0,0,0,0,101,244,244,187,101,101,101,101,101,0,101,244,244,244,187,101,101,101,0,0,0,0,0,0,0,0,0,101,101,244,187,187,187,187,119,119,101,244,244,187,187,119,119,119,119,0,101,101,244,244,244,187,187,187,0,0,0,101,101,101,101,101,101,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,47.28098591,47.28101776,47.28104961,47.28108147,47.28111332,47.28114517,47.28117702,47.28120887,47.28124073,0,47.28095419,47.28095426,47.28095433,47.28095439,47.28095446,47.28095453,47.28095459,47.28095466,0,0,0,0,0,0,0,0,0,47.28090908,47.2808641,47.28081912,47.28077414,47.28072917,47.28068419,47.28063921,47.28059423,47.28054925,47.28092221,47.28089035,47.2808585,47.28082665,47.2807948,47.28076294,47.28073109,47.28069924,47.28066739,0,47.28095392,47.28095386,47.28095379,47.28095372,47.28095365,47.28095359,47.28095352,47.28095345,0,0,0,47.28108109,47.28111284,47.2811446,47.28117636,47.28120811,47.28123987,16.21698422,16.21703089,16.21707755,16.21712422,16.21717089,16.21721756,16.21726422,16.21731089,16.21735756,0,16.21706974,16.21713584,16.21720193,16.21726803,16.21733413,16.21740022,16.21746632,16.21753242,0,0,0,0,0,0,0,0,0,16.21693765,16.21693775,16.21693785,16.21693794,16.21693804,16.21693814,16.21693824,16.21693834,16.21693844,16.21689088,16.21684422,16.21679755,16.21675088,16.21670421,16.21665755,16.21661088,16.21656421,16.21651755,0,16.21680536,16.21673926,16.21667317,16.21660707,16.21654097,16.21647488,16.21640878,16.21634268,0,0,0,16.21675032,16.21670352,16.21665671,16.2166099,16.21656309,16.21651629
62,16.22101077,47.27751431,0,0,0,0,101,101,257,257,119,119,119,119,119,101,101,101,257,257,119,119,119,119,0,0,0,0,0,0,0,0,0,0,101,257,257,187,119,119,119,119,101,257,257,119,119,119,119,119,119,0,101,257,257,187,187,119,119,119,0,0,0,0,0,0,0,0,0,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,47.27754616,47.27757801,47.27760986,47.27764171,47.27767356,47.27770541,47.27773726,47.27776911,47.27780096,47.27751437,47.27751444,47.2775145,47.27751457,47.27751463,47.2775147,47.27751476,47.27751483,47.27751489,0,0,0,0,0,0,0,0,0,0,47.27742435,47.27737937,47.27733439,47.27728942,47.27724444,47.27719946,47.27715448,47.2771095,47.27748246,47.27745061,47.27741876,47.27738691,47.27735506,47.27732321,47.27729135,47.2772595,47.27722765,0,47.27751418,47.27751411,47.27751405,47.27751398,47.27751392,47.27751385,47.27751379,47.27751372,0,0,0,0,0,0,0,0,0,16.22105744,16.2211041,16.22115077,16.22119744,16.2212441,16.22129077,16.22133744,16.22138411,16.22143077,16.22107686,16.22114295,16.22120905,16.22127514,16.22134123,16.22140732,16.22147341,16.22153951,16.2216056,0,0,0,0,0,0,0,0,0,0,16.22101096,16.22101106,16.22101115,16.22101125,16.22101134,16.22101144,16.22101153,16.22101163,16.2209641,16.22091744,16.22087077,16.2208241,16.22077744,16.22073077,16.22068411,16.22063744,16.22059077,0,16.22087859,16.2208125,16.2207464,16.22068031,16.22061422,16.22054813,16.22048204,16.22041594,0,0,0,0,0,0,0,0,0
